Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level
Post_4346,tiktok,#viral,video,japan,3059064,460974,21878,36819,medium
Post_4347,youtube,#music,video,canada,3033270,51007,21168,7800,medium
Post_4348,youtube,#fashion,reel,india,82665,62403,34856,42188,low
Post_4349,twitter,#dance,post,usa,867101,79921,53160,12692,medium
Post_4350,instagram,#music,post,germany,196186,418310,29119,33093,high
Post_4351,tiktok,#comedy,video,usa,3318543,8969,75591,42308,low
Post_4352,youtube,#comedy,post,usa,2245167,373576,11950,17147,low
Post_4353,instagram,#dance,live stream,germany,498614,77138,95772,32235,low
Post_4354,tiktok,#challenge,shorts,canada,847940,380765,39970,29031,high
Post_4355,twitter,#viral,video,canada,1614171,402810,51138,42356,medium
Post_4356,instagram,#fashion,video,germany,4680679,293744,29872,10322,low
Post_4357,tiktok,#music,reel,uk,3771142,228803,45574,47221,medium
Post_4358,youtube,#tech,video,brazil,3354640,123496,73616,39633,low
Post_4359,youtube,#fitness,live stream,australia,818282,458526,74074,3589,low
Post_4360,instagram,#music,video,india,4309403,216401,26305,39385,low
Post_4361,instagram,#fitness,reel,uk,3194403,260682,76842,15971,medium
Post_4362,instagram,#fashion,tweet,australia,1520447,20790,87638,21215,medium
Post_4363,tiktok,#tech,live stream,brazil,4012898,181340,98327,31111,low
Post_4364,tiktok,#tech,reel,japan,4738286,411605,87411,40613,medium
Post_4365,twitter,#tech,reel,uk,3740619,239084,56082,20155,high
Post_4366,twitter,#comedy,live stream,usa,947096,449377,99953,19082,low
Post_4367,instagram,#gaming,live stream,germany,1815108,311741,16886,34948,medium
Post_4368,instagram,#music,video,japan,2808130,115962,9701,43849,medium
Post_4369,youtube,#challenge,shorts,japan,903431,290789,94929,34805,medium
Post_4370,twitter,#fitness,live stream,india,3338024,257886,33840,16547,low
Post_4371,tiktok,#comedy,reel,uk,939687,196880,64509,3021,low
Post_4372,twitter,#fashion,tweet,canada,1737194,499309,81979,29974,low
Post_4373,youtube,#tech,live stream,australia,387184,220530,48240,40769,medium
Post_4374,instagram,#dance,tweet,uk,3192456,38469,3444,1286,medium
Post_4375,youtube,#comedy,live stream,brazil,2023845,166290,32114,12609,high
Post_4376,youtube,#education,tweet,uk,1174209,49685,36336,21636,high
Post_4377,tiktok,#music,tweet,germany,4603856,171523,44524,46309,low
Post_4378,tiktok,#comedy,live stream,uk,838530,238746,87605,1193,medium
Post_4379,tiktok,#gaming,tweet,uk,3616888,159221,64720,28693,low
Post_4380,tiktok,#dance,live stream,japan,746217,153509,56520,48786,medium
Post_4381,instagram,#fitness,live stream,canada,1176367,412820,10950,43729,low
Post_4382,youtube,#education,reel,uk,2589570,76129,95385,23497,high
Post_4383,twitter,#tech,tweet,brazil,1200061,282587,23371,29152,medium
Post_4384,instagram,#tech,shorts,usa,3570089,335278,91228,47015,low
Post_4385,tiktok,#fashion,tweet,brazil,2252723,348883,38959,6709,low
Post_4386,youtube,#education,shorts,usa,4651762,237587,10380,40921,low
Post_4387,tiktok,#fashion,tweet,australia,4906990,213275,81187,21239,low
Post_4388,tiktok,#fashion,reel,australia,4592642,5201,65853,17955,medium
Post_4389,twitter,#challenge,video,usa,3975840,247776,42724,29220,high
Post_4390,twitter,#gaming,tweet,usa,230848,14445,34663,9023,medium
Post_4391,instagram,#fashion,reel,brazil,2750057,417313,58474,6414,medium
Post_4392,instagram,#fitness,shorts,australia,4608617,83329,8332,25349,low
Post_4393,youtube,#fashion,tweet,australia,2796853,277310,49504,4306,high
Post_4394,youtube,#challenge,shorts,brazil,2907246,316674,22139,30606,low
Post_4395,tiktok,#gaming,shorts,brazil,2710476,51266,2269,35709,low
Post_4396,youtube,#comedy,shorts,australia,1373454,399246,42658,30494,high
Post_4397,tiktok,#fashion,tweet,india,582999,200303,2292,45395,high
Post_4398,twitter,#fashion,video,japan,4921777,99498,92717,22408,high
Post_4399,twitter,#dance,video,germany,537340,457261,50869,8177,low
Post_4400,youtube,#tech,live stream,uk,2841356,453277,82886,41269,high
Post_4401,instagram,#dance,post,australia,4622736,263342,43263,10974,high
Post_4402,twitter,#education,shorts,brazil,3037201,417123,64193,32678,low
Post_4403,twitter,#gaming,live stream,india,4775115,173834,81079,11190,low
Post_4404,tiktok,#gaming,video,japan,3258029,425865,19999,22302,low
Post_4405,tiktok,#challenge,video,usa,1856036,155912,86548,37551,high
Post_4406,tiktok,#gaming,post,germany,737720,449979,95027,2597,medium
Post_4407,tiktok,#challenge,shorts,japan,3734868,430185,97021,20606,low
Post_4408,instagram,#fashion,post,japan,563991,425610,63863,38250,high
Post_4409,twitter,#gaming,post,australia,1282138,326018,62192,21252,low
Post_4410,youtube,#comedy,reel,usa,1599830,114184,22013,4679,high
Post_4411,instagram,#gaming,reel,germany,467214,397417,72166,13251,low
Post_4412,youtube,#tech,tweet,usa,2721832,396009,59393,23579,low
Post_4413,twitter,#fitness,post,india,813436,150574,60145,45183,low
Post_4414,twitter,#fashion,tweet,brazil,254930,321153,79004,5540,high
Post_4415,tiktok,#dance,reel,uk,2976863,92424,67422,45430,low
Post_4416,tiktok,#viral,video,usa,3544239,157677,52712,18293,medium
Post_4417,youtube,#tech,live stream,uk,3524926,301463,22012,41393,high
Post_4418,instagram,#gaming,video,india,2257240,452058,18608,10444,low
Post_4419,twitter,#comedy,reel,canada,4358378,329756,47703,6187,high
Post_4420,twitter,#fashion,video,uk,4848504,370506,57130,27458,medium
Post_4421,tiktok,#gaming,reel,australia,1595215,423374,28961,38085,medium
Post_4422,instagram,#viral,video,india,267239,358950,54558,25006,low
Post_4423,youtube,#viral,tweet,australia,3012082,421961,52912,1842,medium
Post_4424,instagram,#gaming,tweet,germany,554142,60701,68343,16296,high
Post_4425,twitter,#fitness,tweet,australia,751792,34057,22585,6591,low
Post_4426,youtube,#dance,video,uk,719722,458100,94550,26603,low
Post_4427,youtube,#viral,reel,germany,4983897,256077,71883,39186,medium
Post_4428,tiktok,#tech,tweet,usa,4305709,405655,44565,43719,low
Post_4429,instagram,#challenge,post,japan,3147607,123912,24092,41902,high
Post_4430,twitter,#tech,live stream,india,3490352,413255,51747,17805,medium
Post_4431,youtube,#challenge,shorts,uk,3478951,72455,68320,473,low
Post_4432,tiktok,#tech,video,brazil,1587926,454473,51082,30682,medium
Post_4433,youtube,#gaming,post,usa,1195872,119293,22493,5224,medium
Post_4434,twitter,#tech,live stream,canada,516620,7855,54958,12841,high
Post_4435,twitter,#dance,tweet,usa,2877882,3704,99815,2199,low
Post_4436,tiktok,#gaming,post,usa,1912258,227267,59710,19661,medium
Post_4437,instagram,#music,live stream,usa,466743,253098,39009,47537,high
Post_4438,tiktok,#education,shorts,australia,1111633,356767,16497,5222,medium
Post_4439,twitter,#dance,video,uk,1248834,191587,55987,7710,high
Post_4440,tiktok,#music,tweet,brazil,2289790,171584,8515,44817,medium
Post_4441,tiktok,#fitness,shorts,india,3072740,261975,66794,31510,medium
Post_4442,youtube,#dance,live stream,australia,4316183,219615,14485,34691,low
Post_4443,twitter,#music,shorts,usa,1514380,480539,78070,24089,high
Post_4444,tiktok,#comedy,shorts,uk,3219097,290198,90587,8704,medium
Post_4445,twitter,#education,post,uk,56016,357109,3830,27527,low
Post_4446,instagram,#gaming,post,canada,637729,241923,62036,44594,high
Post_4447,tiktok,#dance,tweet,usa,1596726,486131,14674,40353,low
Post_4448,youtube,#dance,shorts,uk,1161484,221418,84473,42623,low
Post_4449,instagram,#gaming,shorts,uk,1081777,48326,42923,6408,high
Post_4450,twitter,#fashion,reel,india,2803598,227995,2103,35208,medium
Post_4451,youtube,#viral,shorts,usa,2304844,221874,61744,22713,medium
Post_4452,instagram,#fitness,reel,germany,1945496,290804,36541,15838,low
Post_4453,tiktok,#gaming,tweet,australia,2506710,320606,1565,39465,low
Post_4454,tiktok,#gaming,live stream,brazil,2254522,294121,86843,12828,high
Post_4455,instagram,#challenge,reel,australia,3924268,498261,8499,11392,high
Post_4456,instagram,#comedy,live stream,usa,568573,45982,59886,44122,high
Post_4457,instagram,#gaming,post,japan,3111832,171402,51391,12925,medium
Post_4458,instagram,#fitness,reel,australia,2304449,355721,54164,43193,low
Post_4459,twitter,#comedy,video,australia,3404604,333847,7512,7909,medium
Post_4460,twitter,#viral,shorts,usa,1658784,386659,53867,26339,high
Post_4461,youtube,#dance,reel,uk,1246083,94202,77172,13491,high
Post_4462,youtube,#viral,post,germany,4131095,134585,24149,46525,low
Post_4463,youtube,#fashion,video,australia,3664947,498276,45486,29141,low
Post_4464,twitter,#challenge,tweet,india,3247592,76079,75922,31681,high
Post_4465,instagram,#music,post,canada,3144724,346002,68200,21104,high
Post_4466,instagram,#gaming,post,australia,3567170,178506,37026,14997,low
Post_4467,twitter,#music,live stream,japan,4966638,456635,19925,15827,high
Post_4468,twitter,#fitness,live stream,usa,2381324,166638,40364,47901,medium
Post_4469,twitter,#fashion,tweet,brazil,4678841,316721,59725,28125,high
Post_4470,instagram,#music,video,usa,4781223,331083,5095,10256,low
Post_4471,youtube,#education,reel,brazil,3995394,281704,78827,40414,low
Post_4472,twitter,#education,video,japan,97529,279809,38158,27001,medium
Post_4473,instagram,#dance,reel,germany,1035139,212435,51821,2303,high
Post_4474,instagram,#comedy,shorts,usa,46451,62611,79389,17478,medium
Post_4475,tiktok,#dance,post,brazil,765809,328597,19358,9245,medium
Post_4476,youtube,#fitness,video,canada,4412202,420756,75784,30893,medium
Post_4477,youtube,#dance,reel,uk,3605698,33232,26198,40691,low
Post_4478,twitter,#dance,reel,brazil,2858575,9364,19588,41663,high
Post_4479,instagram,#fitness,shorts,canada,521996,477724,90232,45777,high
Post_4480,instagram,#gaming,post,japan,2825457,210288,13695,5774,medium
Post_4481,tiktok,#tech,reel,germany,3284443,227209,72888,31889,medium
Post_4482,youtube,#viral,live stream,usa,4005023,131700,58431,32829,high
Post_4483,instagram,#education,post,canada,2160970,332512,86309,47146,high
Post_4484,tiktok,#dance,tweet,india,292774,182788,97632,18942,high
Post_4485,twitter,#gaming,video,australia,2077958,258542,74670,39468,medium
Post_4486,instagram,#fashion,live stream,uk,105441,393868,81465,35311,low
Post_4487,twitter,#dance,live stream,india,4482313,170103,66262,46723,high
Post_4488,tiktok,#tech,shorts,australia,128356,340433,58461,38076,medium
Post_4489,twitter,#education,live stream,australia,644845,72412,61458,27972,medium
Post_4490,youtube,#challenge,live stream,india,1235026,220260,76228,39918,high
Post_4491,youtube,#fashion,post,usa,2684761,368977,86498,33243,low
Post_4492,tiktok,#tech,reel,india,4601011,27813,42268,46788,high
Post_4493,tiktok,#gaming,live stream,canada,3897648,255004,95891,24613,high
Post_4494,tiktok,#music,video,japan,1421637,402011,97806,29398,high
Post_4495,instagram,#challenge,live stream,germany,255535,301119,9161,19777,low
Post_4496,youtube,#challenge,video,australia,434662,116995,44116,26605,low
Post_4497,twitter,#education,tweet,uk,328051,470719,7022,853,low
Post_4498,tiktok,#challenge,live stream,uk,3187163,113636,38956,23762,high
Post_4499,tiktok,#tech,video,australia,4704584,289582,50984,18427,low
Post_4500,twitter,#tech,reel,australia,1350154,494375,56331,39720,high
Post_4501,instagram,#challenge,video,brazil,997524,304745,78986,38172,low
Post_4502,tiktok,#challenge,shorts,india,3123791,288683,39757,32872,medium
Post_4503,instagram,#dance,reel,canada,399317,482528,46641,40719,low
Post_4504,twitter,#fashion,reel,canada,3681653,208934,36260,1360,high
Post_4505,twitter,#gaming,reel,japan,178505,74704,25139,27831,high
Post_4506,tiktok,#fashion,tweet,brazil,3950220,5327,35256,46251,low
Post_4507,tiktok,#fashion,reel,brazil,3625266,332545,67824,5870,low
Post_4508,tiktok,#fashion,shorts,japan,42728,3266,25861,33547,medium
Post_4509,instagram,#fitness,reel,usa,959411,133168,45872,14351,medium
Post_4510,youtube,#education,video,india,1335449,145891,14293,37944,high
Post_4511,youtube,#challenge,video,germany,2236066,192860,82823,1338,low
Post_4512,instagram,#education,video,brazil,1148460,443609,15746,17351,medium
Post_4513,youtube,#comedy,shorts,india,2049729,346628,61047,40956,medium
Post_4514,twitter,#gaming,reel,canada,1139637,354344,53748,37406,low
Post_4515,twitter,#education,live stream,canada,4925732,377998,36961,40392,low
Post_4516,twitter,#dance,tweet,uk,2756350,157829,59099,33878,low
Post_4517,instagram,#education,post,germany,1102834,10831,8436,16461,medium
Post_4518,youtube,#fashion,video,india,2760244,179236,69819,8842,medium
Post_4519,tiktok,#education,live stream,brazil,3583260,326669,20618,15318,medium
Post_4520,twitter,#dance,reel,germany,1251963,462124,67230,1039,low
Post_4521,twitter,#education,post,usa,112559,484941,20456,26030,medium
Post_4522,youtube,#comedy,reel,usa,4810035,156420,24420,44367,low
Post_4523,twitter,#fitness,video,japan,3629617,180754,9532,6313,high
Post_4524,tiktok,#tech,video,usa,732664,298982,59897,20996,medium
Post_4525,youtube,#gaming,shorts,japan,4618258,336390,38124,1639,high
Post_4526,twitter,#dance,post,india,1418279,211899,96255,2567,low
Post_4527,youtube,#education,reel,germany,1715615,398432,42356,12514,low
Post_4528,twitter,#education,video,india,2000324,91564,66074,21963,medium
Post_4529,tiktok,#dance,shorts,canada,2787078,211378,66396,30882,high
Post_4530,youtube,#music,post,india,2398278,346013,69432,23242,low
Post_4531,instagram,#gaming,shorts,india,3073012,362550,15841,26557,low
Post_4532,twitter,#education,shorts,uk,1846215,18294,7725,2146,medium
Post_4533,tiktok,#comedy,tweet,india,1677328,147334,15048,20462,low
Post_4534,twitter,#education,shorts,australia,194265,416016,56527,34233,high
Post_4535,youtube,#comedy,post,australia,1007963,55761,11552,36476,high
Post_4536,twitter,#music,tweet,india,1745217,395015,1527,1127,high
Post_4537,instagram,#viral,live stream,uk,4569333,417157,69945,1610,low
Post_4538,youtube,#tech,reel,india,1590502,132452,45282,37835,low
Post_4539,twitter,#tech,video,brazil,29712,153744,3574,22830,low
Post_4540,tiktok,#comedy,tweet,india,3053697,307679,89535,42890,high
Post_4541,instagram,#gaming,tweet,brazil,4635805,171261,93859,29778,low
Post_4542,youtube,#fitness,tweet,germany,369125,492042,88337,10110,medium
Post_4543,instagram,#viral,reel,usa,74324,31018,63255,35276,low
Post_4544,youtube,#music,post,usa,2756021,38709,18178,42840,low
Post_4545,twitter,#comedy,reel,india,3660291,150358,60232,44168,low
Post_4546,youtube,#challenge,live stream,brazil,4035023,480450,83498,1828,high
Post_4547,youtube,#fashion,tweet,australia,1437126,183879,97221,43534,low
Post_4548,instagram,#challenge,tweet,uk,50612,269736,42711,6981,low
Post_4549,youtube,#fashion,shorts,germany,2361090,41277,67669,9127,high
Post_4550,youtube,#fitness,tweet,brazil,3493327,206084,162,1310,low
Post_4551,tiktok,#tech,live stream,usa,4838253,266199,59910,11768,low
Post_4552,twitter,#education,post,india,199923,120835,10819,11318,medium
Post_4553,tiktok,#dance,tweet,uk,3650766,233944,90849,43814,medium
Post_4554,tiktok,#challenge,reel,uk,4573261,366527,58722,44114,medium
Post_4555,twitter,#viral,video,australia,1312128,143980,37304,38740,high
Post_4556,youtube,#education,shorts,japan,338935,355832,51514,9529,high
Post_4557,instagram,#dance,video,india,808212,283585,28197,42085,medium
Post_4558,youtube,#viral,live stream,india,2927977,443197,69420,23401,medium
Post_4559,tiktok,#comedy,reel,india,3991596,263367,65801,20748,low
Post_4560,youtube,#tech,live stream,australia,4929171,127973,68499,1241,medium
Post_4561,youtube,#music,live stream,usa,2621315,282274,42011,41299,high
Post_4562,tiktok,#fitness,shorts,canada,2106161,458518,62036,19006,medium
Post_4563,tiktok,#comedy,shorts,usa,1577238,400151,87336,31218,medium
Post_4564,tiktok,#gaming,live stream,uk,2156983,283478,46690,49938,low
Post_4565,instagram,#dance,shorts,australia,2047644,237289,24803,5008,high
Post_4566,twitter,#comedy,live stream,brazil,752438,199061,32859,21330,high
Post_4567,instagram,#fitness,reel,usa,1011802,337782,88350,32967,medium
Post_4568,twitter,#music,video,usa,1122719,48060,58549,25881,high
Post_4569,tiktok,#education,reel,uk,2813260,260597,64519,46775,high
Post_4570,tiktok,#gaming,video,uk,3978999,19200,44821,24372,medium
Post_4571,instagram,#education,shorts,india,4755630,369132,72628,1581,low
Post_4572,tiktok,#gaming,video,usa,5679,95171,63079,40180,medium
Post_4573,youtube,#education,shorts,australia,354097,313064,85802,10849,low
Post_4574,youtube,#dance,live stream,india,4159829,263829,77015,8741,high
Post_4575,instagram,#viral,shorts,germany,2936409,161409,1809,5457,low
Post_4576,instagram,#music,reel,germany,2748383,325417,19117,11624,high
Post_4577,instagram,#challenge,shorts,australia,2763379,424976,27036,13761,low
Post_4578,youtube,#education,video,uk,4749326,339397,81612,44880,high
Post_4579,twitter,#gaming,video,usa,2992211,95547,23448,33090,medium
Post_4580,tiktok,#dance,live stream,brazil,4379134,77485,88805,39157,medium
Post_4581,youtube,#comedy,shorts,australia,4747855,269782,51923,2531,medium
Post_4582,youtube,#viral,tweet,canada,3261233,113979,8547,35128,medium
Post_4583,tiktok,#challenge,post,japan,3508531,412551,11271,34686,low
Post_4584,instagram,#dance,post,brazil,552118,440910,55306,15939,medium
Post_4585,tiktok,#challenge,live stream,uk,2683552,210072,24960,35150,medium
Post_4586,tiktok,#fitness,reel,india,4099779,9695,81909,2348,low
Post_4587,instagram,#tech,reel,australia,4796690,426637,78236,41106,medium
Post_4588,tiktok,#fitness,live stream,australia,4292584,56812,1813,7614,low
