Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_Score
YouTube,#Tech,Reel,India,1590502,132452,45282,37835,Medium,0.2162637959587602
Twitter,#Tech,Video,Brazil,29712,153744,3574,22830,High,7.072092084006462
TikTok,#Comedy,Tweet,India,3053697,307679,89535,42890,Medium,0.21680736497432457
Instagram,#Gaming,Tweet,Brazil,4635805,171261,93859,29778,Low,0.11052967068286954
YouTube,#Fitness,Tweet,Germany,369125,492042,88337,10110,High,2.1057175753471045
Instagram,#Viral,Reel,USA,74324,31018,63255,35276,High,3.9197971045691835
YouTube,#Music,Post,USA,2756021,38709,18178,42840,Low,0.0649207680202727
Twitter,#Comedy,Reel,India,3660291,150358,60232,44168,Low,0.11457832177824114
YouTube,#Challenge,Live Stream,Brazil,4035023,480450,83498,1828,Medium,0.18205596349760583
YouTube,#Fashion,Tweet,Australia,1437126,183879,97221,43534,High,0.3914827231571901
Instagram,#Challenge,Tweet,UK,50612,269736,42711,6981,High,8.137022840433099
YouTube,#Fashion,Shorts,Germany,2361090,41277,67669,9127,Low,0.11119355890711494
YouTube,#Fitness,Tweet,Brazil,3493327,206084,162,1310,Low,0.059882742153826427
TikTok,#Tech,Live Stream,USA,4838253,266199,59910,11768,Low,0.09703192453970473
Twitter,#Education,Post,India,199923,120835,10819,11318,High,0.8799787918348564
TikTok,#Dance,Tweet,UK,3650766,233944,90849,43814,Medium,0.16273817604305507
TikTok,#Challenge,Reel,UK,4573261,366527,58722,44114,Medium,0.1379586688798212
Twitter,#Viral,Video,Australia,1312128,143980,37304,38740,Medium,0.25406972490488733
YouTube,#Education,Shorts,Japan,338935,355832,51514,9529,High,1.5620458199949843
Instagram,#Dance,Video,India,808212,283585,28197,42085,High,0.5596873097652596
YouTube,#Viral,Live Stream,India,2927977,443197,69420,23401,Medium,0.23847830771894724
TikTok,#Comedy,Reel,India,3991596,263367,65801,20748,Medium,0.1258308706592551
YouTube,#Tech,Live Stream,Australia,4929171,127973,68499,1241,Low,0.06815588260176002
YouTube,#Music,Live Stream,USA,2621315,282274,42011,41299,Medium,0.18727432605390806
TikTok,#Fitness,Shorts,Canada,2106161,458518,62036,19006,Medium,0.3241148231308053
TikTok,#Comedy,Shorts,USA,1577238,400151,87336,31218,High,0.459407521249171
TikTok,#Gaming,Live Stream,UK,2156983,283478,46690,49938,Medium,0.24266487033045694
Instagram,#Dance,Shorts,Australia,2047644,237289,24803,5008,Medium,0.15711422493363103
Twitter,#Comedy,Live Stream,Brazil,752438,199061,32859,21330,High,0.45226051847461185
Instagram,#Fitness,Reel,USA,1011802,337782,88350,32967,High,0.6609652876748613
Twitter,#Music,Video,USA,1122719,48060,58549,25881,Medium,0.24535881195561846
TikTok,#Education,Reel,UK,2813260,260597,64519,46775,Medium,0.19468659135664673
TikTok,#Gaming,Video,UK,3978999,19200,44821,24372,Low,0.05086882404343404
Instagram,#Education,Shorts,India,4755630,369132,72628,1581,Medium,0.12410090776616348
TikTok,#Gaming,Video,USA,5679,95171,63079,40180,High,64.23102658918823
YouTube,#Education,Shorts,Australia,354097,313064,85802,10849,High,1.6723327223896276
YouTube,#Dance,Live Stream,India,4159829,263829,77015,8741,Medium,0.12316756289741718
Instagram,#Viral,Shorts,Germany,2936409,161409,1809,5457,Low,0.06053312055643475
Instagram,#Music,Reel,Germany,2748383,325417,19117,11624,Medium,0.14772904649752236
Instagram,#Challenge,Shorts,Australia,2763379,424976,27036,13761,Medium,0.1930991007748123
YouTube,#Education,Video,UK,4749326,339397,81612,44880,Medium,0.1419133999224311
Twitter,#Gaming,Video,USA,2992211,95547,23448,33090,Low,0.07755836737449331
TikTok,#Dance,Live Stream,Brazil,4379134,77485,88805,39157,Low,0.09641495327615003
YouTube,#Comedy,Shorts,Australia,4747855,269782,51923,2531,Low,0.09069632497201367
YouTube,#Viral,Tweet,Canada,3261233,113979,8547,35128,Low,0.06435480077627082
TikTok,#Challenge,Post,Japan,3508531,412551,11271,34686,Medium,0.1469948534016088
Instagram,#Dance,Post,Brazil,552118,440910,55306,15939,High,1.156828793844794
TikTok,#Challenge,Live Stream,UK,2683552,210072,24960,35150,Medium,0.13238126184996601
TikTok,#Fitness,Reel,India,4099779,9695,81909,2348,Low,0.06344683457327822
Instagram,#Tech,Reel,Australia,4796690,426637,78236,41106,Medium,0.15501460382055127
TikTok,#Fitness,Live Stream,Australia,4292584,56812,1813,7614,Low,0.018049501186231883
Instagram,#Gaming,Reel,USA,27994,441518,38281,10867,High,20.65067514467386
YouTube,#Education,Reel,Canada,4907437,164649,80863,15435,Low,0.0892742993949795
YouTube,#Challenge,Tweet,UK,3285959,374420,82214,2020,Medium,0.19023426646528457
Twitter,#Gaming,Reel,Australia,4839425,16246,88253,3964,Low,0.05970399375958921
YouTube,#Music,Live Stream,USA,2438444,429712,74676,42454,Medium,0.3029177623107195
YouTube,#Music,Post,Canada,1186804,210681,58049,2339,Medium,0.3281974108614396
YouTube,#Fashion,Live Stream,Brazil,1333176,495538,73212,49846,High,0.6112216241516499
Twitter,#Challenge,Shorts,Australia,4631125,42569,52242,7834,Low,0.04641701530405679
Instagram,#Fashion,Post,UK,3291531,119950,87148,35630,Medium,0.13752080718668608
Twitter,#Tech,Tweet,Germany,3628910,263811,70589,13708,Medium,0.13860746064245186
YouTube,#Education,Post,USA,839571,217743,99857,21632,High,0.667695763669779
YouTube,#Dance,Reel,Canada,2921498,121852,83407,40201,Medium,0.15487773737993318
YouTube,#Fashion,Live Stream,Japan,2295646,440661,91268,5980,Medium,0.31643598359677405
Instagram,#Fashion,Reel,Germany,4885418,32889,49069,12821,Low,0.04211267080933505
Twitter,#Gaming,Tweet,India,3777754,202276,35884,41913,Low,0.1042296560337174
YouTube,#Music,Post,UK,2618635,234407,36601,27278,Medium,0.15228010012850207
YouTube,#Fitness,Live Stream,UK,3635998,477287,87839,13330,Medium,0.2110738234729502
Instagram,#Education,Post,Brazil,4538803,37888,31285,41134,Low,0.04715141855683095
Instagram,#Gaming,Shorts,Australia,1175078,42905,98581,20024,Medium,0.3222730746384495
TikTok,#Challenge,Live Stream,Canada,2317796,452942,67692,9904,Medium,0.29158131259178977
TikTok,#Dance,Post,UK,2344865,398034,18988,6493,Medium,0.19957822731799058
Instagram,#Fashion,Video,USA,788460,65933,20908,11908,Medium,0.1933807675722294
TikTok,#Education,Tweet,Canada,705892,101699,448,9268,Medium,0.1722345627943085
YouTube,#Viral,Live Stream,Canada,2676709,419849,21229,35123,Medium,0.20688913139231796
TikTok,#Challenge,Post,USA,2045200,134618,68044,2299,Medium,0.16787991394484647
YouTube,#Challenge,Live Stream,USA,4311581,74005,74174,9589,Low,0.07322256035547053
YouTube,#Fashion,Tweet,USA,811324,125535,79606,32458,High,0.5290968836124655
TikTok,#Music,Live Stream,Brazil,2365962,466145,84706,38723,Medium,0.33716052920545636
Twitter,#Viral,Tweet,UK,4585788,431040,84174,8471,Medium,0.15275542611215345
YouTube,#Viral,Video,USA,4242961,439654,97036,27828,Medium,0.18534650683803128
Twitter,#Tech,Video,Australia,4032099,215854,31543,32321,Low,0.09303467003166341
Twitter,#Comedy,Video,Australia,1111912,478722,68409,1972,High,0.6186577714783185
Instagram,#Music,Reel,India,4461089,251802,50220,49414,Low,0.11236942369901161
YouTube,#Fashion,Post,India,4645972,426458,75602,34866,Medium,0.15561781259120805
TikTok,#Education,Shorts,Brazil,3752649,415112,30531,31028,Medium,0.15156253622441107
Instagram,#Dance,Video,Japan,1984418,214222,75144,10982,Medium,0.23262135296091851
Instagram,#Tech,Video,UK,1766643,372453,31196,35447,Medium,0.30392954320708826
TikTok,#Fitness,Tweet,UK,2056923,397189,60950,27927,Medium,0.30914769293746047
YouTube,#Tech,Reel,Australia,1263445,463074,99903,34170,High,0.6578228573463824
Twitter,#Education,Post,Japan,167630,2305,23748,738,High,0.4475630853665812
YouTube,#Music,Shorts,India,4789012,74240,22761,43777,Low,0.048042686048813406
Twitter,#Fashion,Post,Australia,2751747,157563,96955,49493,Medium,0.19893325948933532
TikTok,#Education,Tweet,USA,3557778,190476,98406,43225,Medium,0.16081498058619734
YouTube,#Education,Live Stream,India,222005,489558,26045,37407,High,2.8941104930069144
Twitter,#Fitness,Video,Germany,2768780,88156,68849,36985,Medium,0.13315359111233105
Instagram,#Tech,Post,USA,4818440,212639,24551,26488,Low,0.07041034027610596
Twitter,#Comedy,Reel,UK,3468794,497381,12068,13122,Medium,0.16139009696165296
TikTok,#Challenge,Shorts,Canada,3508583,426856,29746,3883,Medium,0.14930813949677121
YouTube,#Dance,Reel,India,686780,177626,13437,6268,Medium,0.33558490346253533
YouTube,#Fashion,Shorts,India,670658,197098,52298,47586,High,0.6697362888387226
YouTube,#Challenge,Shorts,UK,4786577,393842,27939,12035,Low,0.10481999976183398
Twitter,#Music,Post,USA,4221706,126346,6521,35253,Low,0.051262451719755
Twitter,#Challenge,Video,Australia,3884895,376159,19114,37055,Medium,0.13066273348443136
Instagram,#Comedy,Video,UK,4690084,461297,95691,23649,Medium,0.1696489870970328
TikTok,#Fitness,Live Stream,Germany,3029888,257416,52387,39227,Medium,0.16272251647585653
Instagram,#Viral,Reel,USA,2364901,441370,86968,28414,Medium,0.32098679817886666
Twitter,#Education,Post,Japan,868961,332677,526,46355,High,0.4913511653572485
Instagram,#Dance,Video,USA,1740910,368932,89995,40782,High,0.4138530998156137
YouTube,#Comedy,Video,Canada,4250935,11456,50483,36048,Low,0.05528219085918745
Twitter,#Viral,Shorts,Australia,4727865,169770,85465,6929,Low,0.09307012784840514
Twitter,#Viral,Live Stream,Australia,285049,116295,82961,35842,High,1.5325856256292778
TikTok,#Music,Reel,UK,1809827,497948,51602,37638,High,0.4022649678670945
YouTube,#Education,Shorts,Brazil,218929,180079,78182,49745,High,2.3483184045969243
TikTok,#Music,Video,Japan,2658932,195235,20907,6665,Low,0.10202818274404911
Twitter,#Comedy,Post,Japan,3040145,119414,932,3014,Low,0.04218154068309242
Twitter,#Music,Reel,Germany,3295406,452982,11731,12475,Medium,0.15570919030917588
YouTube,#Comedy,Post,UK,848990,487241,30833,12572,High,0.7124748230250062
TikTok,#Comedy,Video,Australia,1146688,458464,62608,45618,High,0.6431775687894179
TikTok,#Challenge,Tweet,USA,368570,216371,473,30193,High,0.7547440106357002
Twitter,#Music,Shorts,USA,1158983,361379,82699,10760,High,0.5444393921222312
YouTube,#Tech,Post,Australia,3117939,402589,59229,903,Medium,0.18668806541757232
Instagram,#Comedy,Post,Australia,3498488,89978,29892,34882,Low,0.07129308432671486
TikTok,#Fitness,Post,Germany,1405472,99945,45962,28980,Medium,0.21045670066710684
YouTube,#Challenge,Shorts,Australia,1405285,488073,4853,39718,High,0.4141992549554005
YouTube,#Comedy,Post,Germany,1547318,226191,9881,32443,Medium,0.20727478126668208
Twitter,#Music,Video,Japan,4895023,417022,71997,44381,Medium,0.14745078828025937
YouTube,#Comedy,Live Stream,UK,3089984,392093,33020,32711,Medium,0.18012229189536255
Twitter,#Fitness,Tweet,Germany,4945393,876,25541,16000,Low,0.022141617460937887
YouTube,#Challenge,Tweet,Australia,2185895,132996,98545,44058,Medium,0.23640065053444928
Instagram,#Music,Reel,Japan,207495,134074,74441,37754,High,2.08633942986578
TikTok,#Music,Post,India,4546518,220008,9171,8949,Low,0.05837852176104878
YouTube,#Fashion,Tweet,Japan,635257,459877,99368,20983,High,1.259249406145859
Instagram,#Music,Post,Germany,1164811,273820,45278,33006,High,0.40836324519600176
Twitter,#Tech,Tweet,USA,4409288,179602,85822,39078,Medium,0.11684970453279532
Instagram,#Education,Video,UK,1690987,321050,55297,24685,Medium,0.31715855887715283
TikTok,#Education,Video,Brazil,1943478,348357,94530,2482,Medium,0.3277171133401047
Twitter,#Music,Shorts,Canada,2481934,156815,67643,3623,Medium,0.14786452822677798
TikTok,#Comedy,Tweet,USA,4601601,184910,67509,1637,Low,0.08490762236882338
TikTok,#Comedy,Shorts,Australia,2366043,87673,4121,25516,Low,0.06384837469141516
TikTok,#Fitness,Tweet,UK,3048931,400764,81551,1571,Medium,0.21271685059451986
Twitter,#Challenge,Video,India,711095,185937,90904,25280,High,0.7160913801953326
TikTok,#Education,Video,Canada,3991932,471738,76124,24497,Medium,0.1876544991247346
Instagram,#Comedy,Video,Canada,4309722,32734,77691,11883,Low,0.06719064477940805
Twitter,#Education,Post,Germany,4499829,104787,71972,44894,Low,0.09122368872239367
YouTube,#Viral,Shorts,India,2514127,402527,19990,30948,Medium,0.20857856424914095
Instagram,#Gaming,Live Stream,India,297130,156713,2924,15183,High,0.6591424628950291
YouTube,#Viral,Video,UK,2640152,174269,17810,40883,Medium,0.11721484217575352
TikTok,#Education,Video,UK,3691613,449035,59140,19664,Medium,0.1803501612980559
YouTube,#Fitness,Shorts,Germany,4607563,104267,40838,31440,Low,0.06286642201094157
YouTube,#Fitness,Shorts,Australia,3602630,497385,30893,43944,Medium,0.18818252221293888
TikTok,#Tech,Shorts,Brazil,826021,58506,48743,43924,Medium,0.354207701741239
TikTok,#Music,Shorts,Brazil,3309158,79745,27743,17516,Low,0.059835764868283715
Instagram,#Comedy,Video,Germany,2299356,495941,11961,16485,Medium,0.24563138548358757
Twitter,#Education,Shorts,India,8162,285470,60984,43541,High,68.05978926733644
Twitter,#Music,Shorts,Brazil,4082325,225861,68621,16938,Low,0.11405265381859601
Twitter,#Fitness,Shorts,USA,3240909,43890,52928,33640,Low,0.08329576671236372
Twitter,#Gaming,Shorts,Canada,1076207,177343,29322,31034,Medium,0.3041951966489718
TikTok,#Music,Video,India,3809385,406344,48563,29507,Medium,0.16040568228204816
YouTube,#Fashion,Reel,USA,1171081,274462,40123,11828,Medium,0.35735102866496854
Twitter,#Fashion,Reel,Japan,4865703,253419,78639,45758,Medium,0.11937678892443702
TikTok,#Challenge,Live Stream,India,4033514,337654,97426,20972,Medium,0.16657336506083778
Twitter,#Viral,Tweet,UK,1186127,319670,41088,8135,High,0.38714572722819734
YouTube,#Comedy,Live Stream,USA,120399,86677,48450,40249,High,2.595744150698926
Twitter,#Music,Reel,USA,600372,260597,9374,46042,High,0.6342784140499557
Instagram,#Music,Shorts,Brazil,4903978,68921,75527,6533,Low,0.06292197885063922
Twitter,#Fashion,Shorts,USA,3529073,152267,95610,19210,Medium,0.13530947078737107
Instagram,#Challenge,Shorts,Canada,642028,8962,37402,31693,Medium,0.28745475275221644
TikTok,#Viral,Live Stream,Japan,1289152,336168,68747,23496,High,0.4572005473365437
TikTok,#Challenge,Shorts,Japan,1549672,2009,48438,13727,Low,0.11278322122358796
Twitter,#Music,Tweet,Brazil,3216935,211312,25058,14426,Low,0.09802436169832465
Instagram,#Fashion,Tweet,Japan,3219104,42669,37168,32049,Low,0.06780489229301073
Twitter,#Viral,Video,Canada,3649931,9757,30263,32855,Low,0.04555045013179701
YouTube,#Dance,Reel,Australia,1273182,343660,43126,10947,High,0.3887362529473398
TikTok,#Fitness,Live Stream,India,2864591,79967,39479,6156,Low,0.07355884312978711
Instagram,#Gaming,Tweet,Brazil,3007888,375087,4908,13091,Medium,0.1383006947067178
TikTok,#Music,Tweet,USA,40261,171945,70151,1807,High,9.58773999652269
Twitter,#Viral,Reel,Brazil,1058662,43960,53826,44909,Medium,0.2788954359370602
Twitter,#Gaming,Video,UK,4341471,412137,79329,19485,Medium,0.15872362155591965
TikTok,#Education,Tweet,Japan,2011861,280278,88874,1104,Medium,0.27293535686610554
Instagram,#Gaming,Tweet,Brazil,3649213,270175,90118,2531,Medium,0.1495092229475232
Instagram,#Viral,Post,India,2216125,449987,37594,38581,Medium,0.2887612386485419
YouTube,#Education,Live Stream,Japan,4746083,347026,53053,6064,Low,0.10920858316215709
Twitter,#Challenge,Live Stream,USA,1476558,181352,24958,40761,Medium,0.22874008335602122
Twitter,#Dance,Live Stream,Brazil,4798367,198861,99656,30484,Medium,0.11645566085295268
Twitter,#Gaming,Shorts,Germany,3399161,424575,33841,15840,Medium,0.1640928452638754
Instagram,#Viral,Video,Australia,1781924,79633,15583,15885,Low,0.08875350463880614
YouTube,#Gaming,Live Stream,UK,2720858,354755,65499,24161,Medium,0.22036210636497752
Instagram,#Viral,Video,India,2934790,77308,84676,8936,Medium,0.11898909291635858
Instagram,#Comedy,Video,USA,4370709,128441,38915,38928,Low,0.07391066300684855
Instagram,#Fitness,Tweet,Australia,453593,164787,60691,27711,High,0.8868787657657856
YouTube,#Comedy,Shorts,Germany,1173127,487690,4447,38679,High,0.49303187122962816
Instagram,#Viral,Video,Brazil,71482,226507,35353,35679,High,5.650709269466439
Twitter,#Education,Live Stream,Brazil,3177671,77073,55792,45498,Low,0.10556316245451464
YouTube,#Education,Shorts,Germany,1998533,277428,1086,25936,Medium,0.1664010551739701
Twitter,#Education,Reel,Brazil,2153009,424075,10091,31751,Medium,0.24052384360678475
Instagram,#Fashion,Video,India,811919,220241,66953,6617,High,0.5349474516546602
Instagram,#Challenge,Shorts,USA,4383045,364525,90039,11727,Medium,0.15014584609557968
TikTok,#Tech,Shorts,Japan,191000,174033,5711,21027,High,1.2210471204188482
Instagram,#Fitness,Reel,Brazil,4436970,261021,47592,40550,Low,0.1092856160848507
Instagram,#Gaming,Live Stream,Japan,1831132,238386,42195,33961,Medium,0.23640731525635508
TikTok,#Dance,Reel,UK,50550,195965,58390,43705,High,9.071117705242335
TikTok,#Fashion,Tweet,Brazil,4907733,196379,31009,15463,Low,0.06527086946254004
Twitter,#Dance,Reel,USA,2104258,182294,4266,23225,Low,0.1147872551749833
Instagram,#Music,Video,Germany,1722070,493708,79119,41390,High,0.4725969327611537
TikTok,#Dance,Tweet,Canada,505720,140570,2510,17156,Medium,0.36069761923594085
Instagram,#Music,Shorts,UK,1137589,168541,64622,23184,Medium,0.359334522397808
YouTube,#Education,Reel,Australia,3702911,85206,4933,20680,Low,0.03817672096358784
Instagram,#Fitness,Tweet,Australia,4033578,51533,75559,11512,Low,0.07468158543109864
Twitter,#Fitness,Live Stream,India,3327912,51574,51539,29622,Low,0.07976022202510162
Twitter,#Challenge,Live Stream,India,641205,300091,92655,43197,High,1.0362520566745426
TikTok,#Dance,Video,UK,1668055,24782,18001,35311,Low,0.08956958853275222
Twitter,#Challenge,Tweet,Brazil,2677552,450023,10672,13565,Medium,0.1901621331723903
TikTok,#Tech,Live Stream,UK,2617130,78201,18502,1615,Low,0.0523233465666589
YouTube,#Music,Tweet,India,4962798,142287,79299,31575,Low,0.08933146180843951
TikTok,#Viral,Shorts,Canada,3905473,416515,20273,39780,Medium,0.1425932275040693
Instagram,#Gaming,Live Stream,India,3097651,268306,65885,16747,Medium,0.16123669193204787
YouTube,#Challenge,Video,India,3232709,17533,73322,45503,Low,0.10161910645220464
Twitter,#Education,Tweet,Brazil,3967702,357355,37276,37138,Medium,0.13697072007928016
TikTok,#Fashion,Shorts,Germany,2370772,494750,40998,22174,Medium,0.2792727432245699
Twitter,#Comedy,Tweet,India,1219338,54007,33919,26510,Medium,0.17122733811297605
Instagram,#Fashion,Video,Canada,1602283,403609,7724,20596,Medium,0.2920663827800707
YouTube,#Music,Tweet,India,2050005,495359,98876,31147,High,0.4167214226306765
Instagram,#Tech,Live Stream,Brazil,1650036,304588,15654,19851,Medium,0.2371172507751346
YouTube,#Music,Tweet,Japan,2101712,32761,87377,33207,Medium,0.17191032834184702
TikTok,#Fashion,Reel,Canada,1519302,486312,88398,108,High,0.4947811560835173
TikTok,#Viral,Video,USA,2025180,52573,77235,39474,Medium,0.1793549215378386
TikTok,#Fitness,Shorts,India,4001869,426578,74476,13790,Medium,0.1693173864511807
YouTube,#Viral,Post,India,2237936,126499,7462,31727,Low,0.09488162306696885
Instagram,#Fitness,Video,Brazil,4087039,483900,15030,24612,Medium,0.14147503853033944
YouTube,#Dance,Video,Australia,2618299,174129,18094,29585,Low,0.10983504939657389
Instagram,#Music,Post,India,1027847,362060,47435,37002,High,0.5626995068332155
