Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_Score
YouTube,#Challenge,Tweet,Australia,2185895,132996,98545,44058,High,0.12608062143881568
Instagram,#Music,Reel,Japan,207495,134074,74441,37754,High,1.1868671534253838
TikTok,#Music,Post,India,4546518,220008,9171,8949,Medium,0.052375906133001124
YouTube,#Fashion,Tweet,Japan,635257,459877,99368,20983,High,0.9133752166446021
Instagram,#Music,Post,Germany,1164811,273820,45278,33006,High,0.3022842332361216
Twitter,#Tech,Tweet,USA,4409288,179602,85822,39078,Medium,0.06905922225992042
Instagram,#Education,Video,UK,1690987,321050,55297,24685,High,0.23715853522232874
TikTok,#Education,Video,Brazil,1943478,348357,94530,2482,High,0.22916081375760364
Twitter,#Music,Shorts,Canada,2481934,156815,67643,3623,Medium,0.09189648072833524
TikTok,#Comedy,Tweet,USA,4601601,184910,67509,1637,Medium,0.055210349615275205
TikTok,#Comedy,Shorts,Australia,2366043,87673,4121,25516,Low,0.04958067118813986
TikTok,#Fitness,Tweet,UK,3048931,400764,81551,1571,High,0.15870677296403232
Twitter,#Challenge,Video,India,711095,185937,90904,25280,High,0.4248672821493612
TikTok,#Education,Video,Canada,3991932,471738,76124,24497,High,0.14337894533273612
Instagram,#Comedy,Video,Canada,4309722,32734,77691,11883,Low,0.02837955673242961
Twitter,#Education,Post,Germany,4499829,104787,71972,44894,Low,0.049258094029795356
YouTube,#Viral,Shorts,India,2514127,402527,19990,30948,High,0.18036678338047363
Instagram,#Gaming,Live Stream,India,297130,156713,2924,15183,High,0.588361996432538
YouTube,#Viral,Video,UK,2640152,174269,17810,40883,Medium,0.08823810144264421
TikTok,#Education,Video,UK,3691613,449035,59140,19664,High,0.1429832975450027
YouTube,#Fitness,Shorts,Germany,4607563,104267,40838,31440,Low,0.0383163507476729
YouTube,#Fitness,Shorts,Australia,3602630,497385,30893,43944,High,0.15883451811593197
TikTok,#Tech,Shorts,Brazil,826021,58506,48743,43924,High,0.18301350692052623
TikTok,#Music,Shorts,Brazil,3309158,79745,27743,17516,Low,0.037775168184776914
Instagram,#Comedy,Video,Germany,2299356,495941,11961,16485,High,0.22805820412324146
Twitter,#Education,Shorts,India,8162,285470,60984,43541,High,47.781793678020094
Twitter,#Music,Shorts,Brazil,4082325,225861,68621,16938,Medium,0.07628496016363225
Twitter,#Fitness,Shorts,USA,3240909,43890,52928,33640,Low,0.04025352146573693
Twitter,#Gaming,Shorts,Canada,1076207,177343,29322,31034,High,0.22086736101883744
TikTok,#Music,Video,India,3809385,406344,48563,29507,High,0.12716330851305394
YouTube,#Fashion,Reel,USA,1171081,274462,40123,11828,High,0.2787279445230518
Twitter,#Fashion,Reel,Japan,4865703,253419,78639,45758,Medium,0.0776488001836528
TikTok,#Challenge,Live Stream,India,4033514,337654,97426,20972,High,0.1130656792067661
Twitter,#Viral,Tweet,UK,1186127,319670,41088,8135,High,0.31100632562954894
YouTube,#Comedy,Live Stream,USA,120399,86677,48450,40249,High,1.456623393882009
Twitter,#Music,Reel,USA,600372,260597,9374,46042,High,0.5263619889002152
Instagram,#Music,Shorts,Brazil,4903978,68921,75527,6533,Low,0.03078745459298553
Twitter,#Fashion,Shorts,USA,3529073,152267,95610,19210,Medium,0.0756819142023982
Instagram,#Challenge,Shorts,Canada,642028,8962,37402,31693,High,0.12157880964693128
TikTok,#Viral,Live Stream,Japan,1289152,336168,68747,23496,High,0.33232000570917936
TikTok,#Challenge,Shorts,Japan,1549672,2009,48438,13727,Low,0.041411343819853494
Twitter,#Music,Tweet,Brazil,3216935,211312,25058,14426,Medium,0.07796116489764325
Instagram,#Fashion,Tweet,Japan,3219104,42669,37168,32049,Low,0.03475687644760778
Twitter,#Viral,Video,Canada,3649931,9757,30263,32855,Low,0.019966130866583505
YouTube,#Dance,Reel,Australia,1273182,343660,43126,10947,High,0.31239288648441466
TikTok,#Fitness,Live Stream,India,2864591,79967,39479,6156,Low,0.043846399014728456
Instagram,#Gaming,Tweet,Brazil,3007888,375087,4908,13091,High,0.13068505210300382
TikTok,#Music,Tweet,USA,40261,171945,70151,1807,High,6.058046248230298
Twitter,#Viral,Reel,Brazil,1058662,43960,53826,44909,High,0.13478806266778254
Twitter,#Gaming,Video,UK,4341471,412137,79329,19485,High,0.11769075504592798
TikTok,#Education,Tweet,Japan,2011861,280278,88874,1104,High,0.1840365711150025
Instagram,#Gaming,Tweet,Brazil,3649213,270175,90118,2531,Medium,0.09942527333975847
Instagram,#Viral,Post,India,2216125,449987,37594,38581,High,0.23742433301370636
YouTube,#Education,Live Stream,Japan,4746083,347026,53053,6064,Medium,0.08557435679064189
Twitter,#Challenge,Live Stream,USA,1476558,181352,24958,40761,High,0.1673290178916101
Twitter,#Dance,Live Stream,Brazil,4798367,198861,99656,30484,Medium,0.06856520145291096
Twitter,#Gaming,Shorts,Germany,3399161,424575,33841,15840,High,0.13952148780243126
Instagram,#Viral,Video,Australia,1781924,79633,15583,15885,Medium,0.06234889927965503
YouTube,#Gaming,Live Stream,UK,2720858,354755,65499,24161,High,0.1633363446383457
Instagram,#Viral,Video,India,2934790,77308,84676,8936,Medium,0.05823926073075075
Instagram,#Comedy,Video,USA,4370709,128441,38915,38928,Low,0.04719691930988771
Instagram,#Fitness,Tweet,Australia,453593,164787,60691,27711,High,0.5581854217326987
YouTube,#Comedy,Shorts,Germany,1173127,487690,4447,38679,High,0.4524795695606699
Instagram,#Viral,Video,Brazil,71482,226507,35353,35679,High,4.162432500489634
Twitter,#Education,Live Stream,Brazil,3177671,77073,55792,45498,Medium,0.05613010283317562
YouTube,#Education,Shorts,Germany,1998533,277428,1086,25936,High,0.15233673899805508
Twitter,#Education,Reel,Brazil,2153009,424075,10091,31751,High,0.2164027182422368
Instagram,#Fashion,Video,India,811919,220241,66953,6617,High,0.3618723049959417
Instagram,#Challenge,Shorts,USA,4383045,364525,90039,11727,High,0.10638517286498314
TikTok,#Tech,Shorts,Japan,191000,174033,5711,21027,High,1.0511570680628273
Instagram,#Fitness,Reel,Brazil,4436970,261021,47592,40550,Medium,0.07869401866589136
Instagram,#Gaming,Live Stream,Japan,1831132,238386,42195,33961,High,0.17177461810508474
TikTok,#Dance,Reel,UK,50550,195965,58390,43705,High,5.896340257171118
TikTok,#Fashion,Tweet,Brazil,4907733,196379,31009,15463,Low,0.04948333578864213
Twitter,#Dance,Reel,USA,2104258,182294,4266,23225,Medium,0.09969547460434984
Instagram,#Music,Video,Germany,1722070,493708,79119,41390,High,0.35667365438106463
TikTok,#Dance,Tweet,Canada,505720,140570,2510,17156,High,0.31684726726251683
Instagram,#Music,Shorts,UK,1137589,168541,64622,23184,High,0.2253423688168574
YouTube,#Education,Reel,Australia,3702911,85206,4933,20680,Low,0.029927535390399607
Instagram,#Fitness,Tweet,Australia,4033578,51533,75559,11512,Low,0.034362543627518796
Twitter,#Fitness,Live Stream,India,3327912,51574,51539,29622,Low,0.03988536956506061
Twitter,#Challenge,Live Stream,India,641205,300091,92655,43197,High,0.6798808493383551
TikTok,#Dance,Video,UK,1668055,24782,18001,35311,Low,0.046817401104879634
Twitter,#Challenge,Tweet,Brazil,2677552,450023,10672,13565,High,0.17712447788128857
TikTok,#Tech,Live Stream,UK,2617130,78201,18502,1615,Low,0.03756710595193972
YouTube,#Music,Tweet,India,4962798,142287,79299,31575,Medium,0.05101174780839357
TikTok,#Viral,Shorts,Canada,3905473,416515,20273,39780,High,0.12202568037213418
Instagram,#Gaming,Live Stream,India,3097651,268306,65885,16747,High,0.1132916522874914
YouTube,#Challenge,Video,India,3232709,17533,73322,45503,Low,0.04218072211263062
Twitter,#Education,Tweet,Brazil,3967702,357355,37276,37138,High,0.10882092455532194
TikTok,#Fashion,Shorts,Germany,2370772,494750,40998,22174,High,0.23533346943527256
Twitter,#Comedy,Tweet,India,1219338,54007,33919,26510,Medium,0.09385092566622216
Instagram,#Fashion,Video,Canada,1602283,403609,7724,20596,High,0.26957098090661885
YouTube,#Music,Tweet,India,2050005,495359,98876,31147,High,0.30506364618622883
Instagram,#Tech,Live Stream,Brazil,1650036,304588,15654,19851,High,0.20611247269756539
YouTube,#Music,Tweet,Japan,2101712,32761,87377,33207,Medium,0.07296194721255814
TikTok,#Fashion,Reel,Canada,1519302,486312,88398,108,High,0.3783434761489157
TikTok,#Viral,Video,USA,2025180,52573,77235,39474,Medium,0.08358861928322421
TikTok,#Fitness,Shorts,India,4001869,426578,74476,13790,High,0.1286508878726415
YouTube,#Viral,Post,India,2237936,126499,7462,31727,Medium,0.07403607609869094
Instagram,#Fitness,Video,Brazil,4087039,483900,15030,24612,High,0.12809811699863888
YouTube,#Dance,Video,Australia,2618299,174129,18094,29585,Medium,0.08471454176929373
Instagram,#Music,Post,India,1027847,362060,47435,37002,High,0.4344002560692399
Instagram,#Dance,Tweet,Germany,1334589,266552,48272,11189,High,0.24427969959290838
YouTube,#Challenge,Live Stream,Canada,3359899,492874,1269,8977,High,0.1497425964292379
Instagram,#Viral,Reel,Australia,17410,440302,87598,7090,High,30.72889144170017
TikTok,#Viral,Shorts,Japan,2141862,328046,8689,37898,High,0.17490996151946298
Twitter,#Fitness,Video,Canada,4019882,131670,67263,648,Low,0.049648472268588976
Twitter,#Gaming,Post,Japan,2968787,334782,75537,29581,High,0.14817499537689974
TikTok,#Education,Post,Germany,1461068,234320,76468,12204,High,0.22106568619667258
YouTube,#Gaming,Video,Canada,619225,412705,58028,15962,High,0.7859744034882312
TikTok,#Gaming,Tweet,Canada,1278728,429074,13570,2674,High,0.34825076169443386
Twitter,#Challenge,Live Stream,Germany,609969,103448,60694,21763,High,0.3047777837890122
Instagram,#Fitness,Tweet,UK,1085330,403285,93043,35529,High,0.4900417384574277
YouTube,#Tech,Reel,Canada,229246,246638,94927,39172,High,1.6608228715004842
Instagram,#Gaming,Live Stream,Brazil,2931391,338512,25132,35276,High,0.1360855648393544
Twitter,#Viral,Shorts,Australia,224021,140189,90689,37245,High,1.196865472433388
YouTube,#Gaming,Post,USA,2253299,494478,11190,12355,High,0.22989536674893124
YouTube,#Comedy,Reel,Australia,4629977,160940,2872,31118,Low,0.04210172102366815
Twitter,#Music,Live Stream,India,318117,384817,87062,42578,High,1.617194302725098
YouTube,#Music,Post,UK,1180106,43719,16485,43917,Medium,0.08823020982860862
TikTok,#Music,Tweet,Japan,2476925,230450,55221,1354,High,0.11587956841648415
TikTok,#Tech,Live Stream,USA,2847991,406067,52565,33962,High,0.17296192298360494
Twitter,#Education,Shorts,Japan,4171736,248892,96898,12674,Medium,0.08592681799615316
TikTok,#Comedy,Live Stream,Canada,2247336,416253,29943,37996,High,0.21545153906669942
YouTube,#Education,Video,Germany,2970301,493114,58206,25766,High,0.19428536030523505
Twitter,#Gaming,Post,USA,3953080,17672,29206,24535,Low,0.018065154259463506
Instagram,#Tech,Video,Brazil,1986024,232499,19425,23352,High,0.13860658280061067
YouTube,#Education,Post,Germany,670841,327683,58507,42984,High,0.6397551729843585
Instagram,#Music,Live Stream,Australia,1219770,291504,16339,31645,High,0.2783213228723448
Instagram,#Education,Shorts,Germany,1085450,318761,68762,33987,High,0.388327421806624
Twitter,#Music,Post,Brazil,2841135,103616,40222,14604,Medium,0.05576714939628001
YouTube,#Fashion,Video,Canada,324794,368597,5932,49827,High,1.3065389138961927
YouTube,#Gaming,Video,USA,4603491,200988,84981,41852,Medium,0.0712113915287333
Instagram,#Challenge,Shorts,India,3521257,499054,62073,40943,High,0.1709815557342165
YouTube,#Dance,Video,UK,4368296,256833,21818,33470,Medium,0.07145143094698711
TikTok,#Challenge,Live Stream,USA,2925514,231534,48422,40859,High,0.10966107152452527
TikTok,#Tech,Video,Australia,3301392,72964,71082,3187,Low,0.044597248675710126
YouTube,#Education,Shorts,Japan,698224,114238,46020,39802,High,0.2865269598295103
Twitter,#Comedy,Tweet,Japan,2168867,98430,83970,511,Medium,0.0843348162888734
Twitter,#Gaming,Post,Japan,4245823,392520,5760,6404,Medium,0.09531344099836475
TikTok,#Fitness,Video,Germany,1784267,10082,55617,18055,Low,0.046940284161507216
Twitter,#Tech,Tweet,Brazil,144060,334822,18895,15190,High,2.5607871720116617
Twitter,#Comedy,Live Stream,Japan,622120,133383,42152,32063,High,0.33369446409052916
TikTok,#Challenge,Post,USA,2331691,451832,40146,31465,High,0.22449072368508521
Twitter,#Fitness,Tweet,Japan,4308976,171495,9299,12469,Low,0.044851259324721234
Instagram,#Music,Reel,Australia,3927144,233834,69647,25283,Medium,0.08371579957343046
TikTok,#Fitness,Tweet,Canada,4852422,454011,36924,24724,High,0.10626837484456216
TikTok,#Dance,Post,Canada,140078,197896,13399,27986,High,1.7081982895244079
TikTok,#Education,Shorts,UK,88641,332438,73519,30577,High,4.924741372502567
TikTok,#Dance,Post,Germany,3667805,292175,58377,2200,Medium,0.09617523287088599
TikTok,#Challenge,Live Stream,USA,3767399,165527,2940,32075,Medium,0.05323088953413217
Twitter,#Education,Video,USA,905373,288532,80147,13810,High,0.42246565780070755
Instagram,#Tech,Post,UK,3032675,489182,33789,7722,High,0.17499171523489987
TikTok,#Education,Reel,Canada,4546658,30623,82064,42992,Low,0.03424031453432389
Twitter,#Music,Live Stream,USA,3902066,108016,90527,29819,Medium,0.05852335660134913
TikTok,#Fashion,Video,USA,2280197,52717,79861,6857,Medium,0.06115041814369548
YouTube,#Viral,Live Stream,Japan,1009177,246103,84151,31382,High,0.35834744549271336
YouTube,#Education,Reel,UK,1574314,3015,28109,12708,Low,0.027841967993678517
Instagram,#Fashion,Live Stream,Canada,2780097,314928,38702,22810,High,0.13540534736737603
TikTok,#Viral,Shorts,USA,1266,318849,1715,36121,High,281.7417061611374
Instagram,#Fashion,Video,USA,1934599,344378,37234,43612,High,0.21979955536005136
Instagram,#Gaming,Reel,India,3432236,220593,79638,11255,Medium,0.09075308341267908
YouTube,#Comedy,Reel,USA,4970374,5847,40798,15425,Low,0.012487993861226539
Twitter,#Fashion,Reel,USA,3207505,22365,54961,16721,Low,0.029320920777987876
TikTok,#Gaming,Video,Japan,3701648,432741,44948,33558,High,0.1381133484329142
Twitter,#Dance,Video,Japan,2795598,249418,81838,28886,High,0.12882467364764175
TikTok,#Dance,Shorts,India,3960394,222714,85120,6448,Medium,0.07935624586846662
TikTok,#Tech,Tweet,Canada,1546650,182765,62879,44269,High,0.18744576988976175
Twitter,#Music,Reel,Germany,1935131,174376,30273,31178,High,0.12186616823357178
TikTok,#Comedy,Reel,Brazil,1006682,469223,32079,24645,High,0.5224559493464669
Twitter,#Challenge,Post,UK,3804559,410862,46533,16456,High,0.12454820650698281
TikTok,#Music,Post,USA,3370487,304640,99763,21950,High,0.12649596334298277
Twitter,#Challenge,Live Stream,USA,3264450,105871,92239,40889,Medium,0.07321263918883732
TikTok,#Challenge,Tweet,Australia,116463,420019,84514,30850,High,4.597022230236212
Twitter,#Viral,Live Stream,Australia,423438,290269,28373,49708,High,0.8699030318488185
YouTube,#Viral,Shorts,Germany,1121182,99772,42285,5621,High,0.13171634935273666
TikTok,#Education,Reel,Australia,1912681,262668,23314,21369,High,0.16069119732982134
Twitter,#Tech,Video,Germany,715400,135773,17076,35509,High,0.2632904668716802
Twitter,#Dance,Tweet,UK,94208,423135,87349,22463,High,5.657131029211956
Instagram,#Education,Live Stream,Canada,2896863,371193,92745,30595,High,0.1707132853711066
Instagram,#Challenge,Live Stream,Canada,1015588,461019,50137,8384,High,0.5115657136555375
YouTube,#Challenge,Post,Canada,3405967,397972,27387,757,High,0.1251086695790065
Instagram,#Fitness,Tweet,Japan,314695,60303,73622,3048,High,0.43525635933205165
TikTok,#Fashion,Reel,Japan,4319494,83744,83078,26847,Low,0.04483603866564
Instagram,#Tech,Video,UK,2744334,432158,74368,12933,High,0.18928417605145728
YouTube,#Comedy,Live Stream,India,1975939,451179,64867,14319,High,0.26841162606740393
TikTok,#Education,Video,Japan,3269522,487566,24836,15466,High,0.16145112343639223
Instagram,#Gaming,Tweet,Canada,4839145,482348,51534,14880,High,0.11340061105835846
Instagram,#Education,Shorts,Australia,459654,356338,35844,36945,High,0.9335870023974555
TikTok,#Music,Shorts,USA,180332,34396,21909,47928,High,0.5780061220415678
TikTok,#Music,Tweet,Japan,134405,56197,39414,10372,High,0.7885346527286932
YouTube,#Dance,Shorts,Japan,4290567,185763,72551,49196,Medium,0.07167118005615575
Twitter,#Gaming,Video,Australia,2440554,247328,16921,20278,High,0.11658295616487076
YouTube,#Fashion,Post,Australia,64334,491928,68387,27432,High,9.135869058351727
YouTube,#Music,Post,UK,1561101,265425,78956,35640,High,0.24343139873717332
YouTube,#Viral,Post,Canada,4175750,129321,55183,8361,Low,0.04618691253068311
Twitter,#Fashion,Post,USA,2794698,364767,81947,46251,High,0.17639294120509622
Twitter,#Fashion,Reel,UK,555401,386534,22475,3736,High,0.743147743702298
Instagram,#Tech,Video,Canada,3979333,296583,58040,7687,Medium,0.09104792185021962
YouTube,#Gaming,Live Stream,Canada,107030,428316,72576,23752,High,4.9018406054377275
Instagram,#Comedy,Video,Japan,3546380,403218,81324,33580,High,0.14609883881591934
TikTok,#Tech,Tweet,Japan,314272,256848,89947,10770,High,1.1377564657366868
TikTok,#Fitness,Post,Japan,3945046,160086,9229,19659,Low,0.047901596077713667
Twitter,#Comedy,Reel,Canada,3504900,449141,9679,43516,High,0.1433239179434506
YouTube,#Dance,Reel,UK,4438745,108867,70396,45391,Medium,0.05061205363227669
Instagram,#Viral,Post,Japan,264350,316213,37185,44016,High,1.5033629657650842
Instagram,#Fitness,Video,Japan,2758867,340168,97166,37399,High,0.17207534832233667
Twitter,#Tech,Reel,India,1725937,394633,84477,15862,High,0.28678451183328246
Twitter,#Fitness,Live Stream,Japan,2965197,279571,11782,32670,High,0.10927537023678359
TikTok,#Music,Live Stream,India,2253650,180313,80998,43440,High,0.1352255230404011
Instagram,#Music,Tweet,Canada,2648018,461474,69202,13596,High,0.20553938832742075
Twitter,#Dance,Video,UK,1972213,314092,79807,25783,High,0.2127975020953619
TikTok,#Tech,Post,Canada,997234,450870,54217,11793,High,0.5183136555713103
Twitter,#Gaming,Tweet,Canada,3364852,13591,65762,21079,Low,0.02984737515944238
YouTube,#Viral,Post,Japan,3948787,336320,47744,25126,High,0.10362422688283769
TikTok,#Tech,Reel,India,2783646,442401,9749,39725,High,0.17670170704177182
Instagram,#Dance,Reel,UK,369433,443562,51100,18671,High,1.3895158256030187
TikTok,#Music,Video,Japan,1939317,86352,51733,24153,Medium,0.08365728759145617
YouTube,#Tech,Shorts,Brazil,2927287,75168,47737,45281,Medium,0.057454564584886965
Instagram,#Fitness,Shorts,Japan,1844185,111830,35146,38332,High,0.10048232688152219
YouTube,#Fitness,Reel,Canada,26676,395504,18871,20392,High,16.298058179637128
YouTube,#Viral,Reel,India,149465,131247,2304,41069,High,1.168300270966447
Twitter,#Gaming,Reel,India,40996,495489,67515,42200,High,14.762513415943019
Twitter,#Education,Video,USA,3421671,94805,57365,34013,Medium,0.05441288773818406
TikTok,#Fitness,Shorts,Brazil,3255420,225181,95950,6608,High,0.1006748745169594
TikTok,#Viral,Live Stream,Brazil,639352,82049,47045,24740,High,0.24060924185738058
TikTok,#Dance,Shorts,Brazil,3661103,332578,22311,44613,High,0.10912066664062715
Twitter,#Fitness,Shorts,UK,3820295,66203,57953,24448,Low,0.03889856673372082
