Post_ID,Platform,Hashtag,Content_Type,Views,Likes,Shares,Comments,Engagement_Level
Post_4061,YouTube,#Comedy,Tweet,4242550,489296,20200,6399,Low
Post_4089,TikTok,#Tech,Live Stream,4102194,444079,97665,1596,Low
Post_1551,YouTube,#Viral,Shorts,1151377,488602,78927,10780,High
Post_612,TikTok,#Gaming,Reel,3610950,367485,34992,9460,Medium
Post_1840,YouTube,#Fashion,Live Stream,3959547,305095,29410,45864,High
Post_1078,TikTok,#Viral,Shorts,3391235,264956,65030,40163,High
Post_4905,TikTok,#Viral,Reel,4001546,116022,79124,31477,Medium
Post_1556,YouTube,#Fashion,Tweet,4629556,8738,79929,19204,Low
Post_1491,YouTube,#Tech,Post,2479066,402001,44542,16506,High
Post_222,Instagram,#Music,Reel,4422912,199110,95413,32057,Low
Post_2684,TikTok,#Viral,Tweet,1886018,21258,26419,39514,High
Post_1198,Twitter,#Gaming,Tweet,2165655,124165,5295,34518,High
Post_1940,Instagram,#Education,Video,1799797,411374,9924,10776,High
Post_1686,TikTok,#Music,Video,2417845,324783,8835,5058,Low
Post_1776,Instagram,#Gaming,Reel,898361,447804,83016,38408,Low
Post_887,Twitter,#Dance,Video,1835167,298712,16195,50,High
Post_4233,TikTok,#Fashion,Shorts,3901334,463445,48617,36800,Low
Post_2858,YouTube,#Fashion,Video,1936713,220029,88576,32486,Low
Post_1626,Twitter,#Gaming,Shorts,1904319,477329,16741,13594,Low
Post_3564,TikTok,#Viral,Live Stream,416025,491045,32527,46053,Medium
Post_2662,Twitter,#Comedy,Tweet,2458815,13248,84534,32533,Low
Post_1189,TikTok,#Comedy,Live Stream,4103458,118601,51035,44941,Low
Post_1824,YouTube,#Fitness,Reel,1910857,341639,81369,41098,Medium
Post_3690,TikTok,#Tech,Live Stream,702805,426213,6952,12284,High
Post_526,YouTube,#Challenge,Video,1769189,189560,31847,26317,Low
Post_248,YouTube,#Viral,Tweet,3703315,449350,54600,26510,Medium
Post_4704,Twitter,#Fashion,Shorts,3529073,152267,95610,19210,High
Post_2727,TikTok,#Viral,Post,2416729,370531,45676,35700,High
Post_436,YouTube,#Comedy,Live Stream,3112756,321532,88462,11421,High
Post_3093,TikTok,#Tech,Post,921025,77092,85563,8320,High
Post_1805,YouTube,#Challenge,Live Stream,4687019,208163,10461,25665,Medium
Post_4457,Instagram,#Gaming,Post,3111832,171402,51391,12925,Medium
Post_3698,TikTok,#Challenge,Tweet,2573700,22478,94199,3637,Low
Post_3420,TikTok,#Tech,Shorts,4680407,112697,33231,37377,High
Post_2218,Instagram,#Comedy,Video,213956,293513,50197,22937,Low
Post_2357,Twitter,#Gaming,Post,2091073,475472,4277,34762,Medium
Post_4641,Twitter,#Challenge,Video,3884895,376159,19114,37055,High
Post_3214,YouTube,#Music,Tweet,724983,68237,29413,27681,Medium
Post_3518,Twitter,#Dance,Tweet,4291403,75036,34142,4287,Low
Post_1756,YouTube,#Fitness,Live Stream,3150317,265173,11352,30489,Low
Post_4204,YouTube,#Fitness,Shorts,98794,141964,2748,1357,Medium
Post_1889,YouTube,#Dance,Tweet,828943,491125,88275,10440,Low
Post_3890,YouTube,#Gaming,Reel,4820075,19851,77127,14304,Low
Post_3311,Instagram,#Viral,Live Stream,478152,134611,34849,19291,Low
Post_3610,TikTok,#Viral,Post,655655,326090,52180,49588,High
Post_4246,Instagram,#Fitness,Tweet,852004,355651,82868,32850,Low
Post_3742,Twitter,#Viral,Shorts,4551527,471777,18090,47750,Medium
Post_1484,TikTok,#Music,Post,863776,360210,45845,199,Medium
Post_3946,Twitter,#Fashion,Shorts,4171762,41967,76316,1045,Medium
Post_4257,TikTok,#Gaming,Tweet,4497476,329836,14346,34972,Low
Post_3583,Instagram,#Fitness,Live Stream,1294997,23756,95096,36485,Medium
Post_3520,Twitter,#Education,Live Stream,2322799,233252,25560,31189,Low
Post_1862,Twitter,#Tech,Live Stream,1463886,297834,6037,14302,Medium
Post_316,YouTube,#Music,Post,1345248,10364,16629,34324,Medium
Post_1300,TikTok,#Comedy,Post,1205102,220248,24146,6273,High
Post_4897,Instagram,#Fashion,Live Stream,3383652,59292,59643,13191,High
Post_1566,YouTube,#Education,Reel,558319,94611,39828,27525,Low
Post_2840,Instagram,#Gaming,Post,4926990,270638,91444,45562,High
Post_330,YouTube,#Tech,Tweet,3073848,306268,94923,45513,Medium
Post_372,YouTube,#Challenge,Tweet,2893640,20284,70366,14181,High
Post_4272,YouTube,#Viral,Reel,4014231,131648,19628,38051,High
Post_1410,Instagram,#Fashion,Tweet,183630,124969,28636,6719,Low
Post_1909,YouTube,#Comedy,Tweet,1252820,496560,89202,11634,Medium
Post_4498,TikTok,#Challenge,Live Stream,3187163,113636,38956,23762,High
Post_2862,Instagram,#Education,Shorts,4440766,432244,61567,31213,Low
Post_4429,Instagram,#Challenge,Post,3147607,123912,24092,41902,High
Post_1105,YouTube,#Gaming,Tweet,4732496,365067,78267,37692,Low
Post_3747,TikTok,#Dance,Video,23356,253576,512,15923,Medium
Post_1497,Instagram,#Challenge,Post,735519,381334,90166,35476,Medium
Post_1891,YouTube,#Fitness,Shorts,4256166,391217,1492,5070,High
Post_1917,YouTube,#Music,Live Stream,29816,396506,411,41454,Low
Post_2188,Twitter,#Dance,Live Stream,1448171,171170,97460,23669,High
Post_4419,Twitter,#Comedy,Reel,4358378,329756,47703,6187,High
Post_3196,Instagram,#Fitness,Shorts,3228575,264811,27451,24414,High
Post_4059,YouTube,#Gaming,Video,2035129,76855,3962,13400,High
Post_279,Instagram,#Dance,Tweet,734933,421895,50675,12150,Medium
Post_3252,Instagram,#Education,Reel,4566449,141902,86919,12914,Low
Post_2421,TikTok,#Tech,Tweet,4112956,62765,47325,39189,Medium
Post_2140,Instagram,#Music,Reel,2854637,188755,50133,48809,Low
Post_1089,Instagram,#Education,Video,2780722,130632,4458,42849,Medium
Post_261,Twitter,#Music,Reel,3823345,32222,64447,44453,High
Post_2266,YouTube,#Comedy,Tweet,3269493,255001,76660,33928,Low
Post_491,TikTok,#Tech,Video,3754208,320167,58134,21693,Medium
Post_4120,YouTube,#Fashion,Shorts,2808352,305676,67194,12665,Medium
Post_2351,YouTube,#Challenge,Reel,4116315,46829,55447,45969,Medium
Post_208,YouTube,#Fashion,Shorts,469793,295293,29190,9480,Medium
Post_3622,TikTok,#Challenge,Tweet,4618412,7728,2040,46537,Low
Post_3396,Instagram,#Tech,Live Stream,4053392,221994,56470,5057,Low
Post_2968,TikTok,#Education,Post,1467996,218173,15234,44846,Low
Post_4702,Twitter,#Music,Reel,600372,260597,9374,46042,Medium
Post_3422,Instagram,#Viral,Live Stream,2018387,316555,60967,2987,High
Post_1525,YouTube,#Fitness,Reel,2632783,220230,80297,29046,Medium
Post_4065,YouTube,#Viral,Reel,605016,73596,29486,22879,High
Post_2325,TikTok,#Tech,Reel,3347578,376879,24479,27327,Medium
Post_652,Instagram,#Comedy,Tweet,1161779,21780,4078,38033,Medium
Post_4617,Twitter,#Viral,Tweet,4585788,431040,84174,8471,High
Post_3505,Twitter,#Tech,Tweet,4194567,355889,45483,41379,High
Post_3703,Instagram,#Fitness,Shorts,3358197,230451,95429,22070,High
Post_1204,Instagram,#Education,Video,1171718,339285,76401,22897,High
Post_4901,TikTok,#Gaming,Reel,2475611,243377,66500,16986,Low
Post_344,Instagram,#Challenge,Video,121735,293092,98179,41884,Low
Post_3319,YouTube,#Challenge,Reel,1826169,241725,85264,17323,Medium
Post_981,TikTok,#Fitness,Tweet,2746993,39549,53941,13070,Low
Post_1117,Instagram,#Fitness,Shorts,1513083,352786,90781,29795,Low
Post_1086,Instagram,#Music,Reel,4826724,359660,68209,1169,High
Post_2359,Instagram,#Dance,Post,1567332,378583,88750,33441,Low
Post_689,YouTube,#Education,Tweet,1489686,473433,24810,3808,Medium
Post_868,Instagram,#Comedy,Video,2121725,45509,307,8958,Low
Post_3918,TikTok,#Fashion,Reel,2784227,394246,86809,31454,Medium
Post_2225,Instagram,#Gaming,Live Stream,3087010,167365,34302,37657,High
Post_2895,Twitter,#Fitness,Tweet,1826580,272598,66186,46956,Low
Post_501,Instagram,#Dance,Reel,1576695,223136,3427,44738,High
Post_2112,YouTube,#Dance,Post,16410,88118,70254,9681,Medium
Post_1885,YouTube,#Tech,Video,1995022,332925,75328,31499,Low
Post_983,TikTok,#Fitness,Shorts,3269647,395557,90552,37531,Medium
Post_4508,TikTok,#Fashion,Shorts,42728,3266,25861,33547,Medium
Post_4932,Twitter,#Education,Live Stream,1877929,475754,8335,22186,Low
Post_3419,YouTube,#Fashion,Shorts,1816906,326282,46429,46111,Low
Post_3977,Twitter,#Gaming,Tweet,4518205,36025,67055,4213,Medium
Post_539,Instagram,#Education,Video,3713005,184413,88201,49856,Medium
Post_271,Twitter,#Dance,Post,2214561,156292,18753,3643,Medium
Post_1787,Instagram,#Viral,Reel,2763725,53379,35169,6483,Medium
Post_3785,Twitter,#Challenge,Tweet,4956068,390506,15516,5293,Low
Post_3294,TikTok,#Music,Post,1377083,404947,83594,26447,Medium
Post_2269,YouTube,#Fashion,Post,770013,8387,28886,19115,Low
Post_3649,TikTok,#Tech,Live Stream,150156,346163,53670,17309,Low
Post_233,TikTok,#Fitness,Post,2095875,78244,43598,16006,Low
Post_4261,Instagram,#Fashion,Live Stream,1361580,169568,875,22352,Medium
Post_2548,Twitter,#Fashion,Tweet,815181,3087,33539,8879,High
Post_2696,Twitter,#Challenge,Reel,2487998,453538,89408,18733,Low
Post_3709,Instagram,#Music,Shorts,4513361,247785,75690,4772,Low
Post_1842,Instagram,#Music,Reel,4997766,113205,99750,26950,Low
Post_1540,Instagram,#Fitness,Reel,1913736,54523,2152,11464,High
Post_4678,TikTok,#Fitness,Tweet,3048931,400764,81551,1571,Low
Post_1730,YouTube,#Dance,Live Stream,2075584,162238,444,11401,Low
Post_2872,Twitter,#Viral,Live Stream,2075933,83816,4897,15213,Low
Post_3062,Twitter,#Education,Reel,2565436,477983,33017,27356,Medium
Post_3899,TikTok,#Dance,Live Stream,3217287,341230,50413,1801,Low
Post_2151,YouTube,#Dance,Shorts,1869423,167610,54151,30587,Medium
Post_1407,TikTok,#Dance,Live Stream,1166376,489633,74135,5827,Low
Post_1173,Instagram,#Education,Tweet,3123278,298146,8587,1236,Low
Post_2189,YouTube,#Music,Post,3151221,407639,84929,11992,Medium
Post_3299,TikTok,#Dance,Video,1251162,39272,23630,41190,Low
Post_2935,Instagram,#Tech,Live Stream,3184440,427144,76762,16306,High
Post_1035,Instagram,#Gaming,Shorts,1878293,135556,66131,1905,High
Post_3339,TikTok,#Fashion,Video,314380,381858,20552,7705,High
Post_1711,YouTube,#Viral,Tweet,1239705,50435,14795,8352,Low
Post_21,Twitter,#Gaming,Video,14095,268310,90495,16968,Low
Post_3494,TikTok,#Fashion,Shorts,3926596,279828,27924,7656,High
Post_3852,Instagram,#Gaming,Tweet,400678,415846,4621,28563,High
Post_4445,Twitter,#Education,Post,56016,357109,3830,27527,Low
Post_4528,Twitter,#Education,Video,2000324,91564,66074,21963,Medium
Post_3262,Twitter,#Dance,Shorts,3690550,66428,21959,21008,High
Post_4416,TikTok,#Viral,Video,3544239,157677,52712,18293,Medium
Post_119,YouTube,#Tech,Shorts,2920650,416403,56902,2675,Low
Post_1911,YouTube,#Challenge,Video,4846462,47915,71386,38987,High
Post_2187,YouTube,#Music,Tweet,3939014,405603,52812,15241,Medium
Post_2201,YouTube,#Viral,Tweet,2965309,180167,89358,9672,Medium
Post_1036,Instagram,#Challenge,Reel,1939855,270361,16051,48568,Medium
Post_3150,YouTube,#Dance,Reel,1084845,236291,48695,20230,Low
Post_3909,Twitter,#Comedy,Live Stream,2245957,206179,15623,3682,Medium
Post_1335,TikTok,#Tech,Live Stream,4511744,254344,59222,41866,Medium
Post_2156,TikTok,#Fitness,Reel,3351813,93307,40221,28094,High
Post_4935,TikTok,#Challenge,Reel,1429204,84064,94398,28795,Low
Post_734,Twitter,#Music,Video,3975932,487279,1526,5159,Medium
Post_1632,TikTok,#Tech,Shorts,2049721,268966,85659,5658,High
Post_4807,Twitter,#Gaming,Post,4245823,392520,5760,6404,Low
Post_2653,Instagram,#Tech,Tweet,939952,64597,3267,48732,Low
Post_4074,YouTube,#Tech,Video,2814866,139885,84439,16571,High
Post_1598,TikTok,#Dance,Shorts,3545754,223054,61984,32043,Medium
Post_337,TikTok,#Music,Reel,4047898,375210,72728,40390,Medium
Post_4488,TikTok,#Tech,Shorts,128356,340433,58461,38076,Medium
Post_701,Twitter,#Education,Tweet,67164,82891,40568,10151,Low
Post_988,Instagram,#Dance,Live Stream,2352184,486228,59382,26190,Medium
Post_3434,YouTube,#Fitness,Shorts,3463687,362435,12610,20119,Low
Post_4529,TikTok,#Dance,Shorts,2787078,211378,66396,30882,High
Post_101,YouTube,#Gaming,Tweet,2723916,1349,81918,11870,High
Post_2031,Instagram,#Music,Reel,412999,290694,82634,19326,Low
Post_1693,TikTok,#Challenge,Post,2948962,477735,81979,8202,Medium
Post_2155,YouTube,#Gaming,Tweet,2930604,72137,89326,11770,Medium
Post_4350,Instagram,#Music,Post,196186,418310,29119,33093,High
Post_2523,YouTube,#Gaming,Reel,842705,231984,87290,43282,Low
Post_4556,YouTube,#Education,Shorts,338935,355832,51514,9529,High
Post_3201,YouTube,#Fitness,Shorts,3861892,47708,76578,37640,Low
Post_3825,Twitter,#Gaming,Tweet,2444116,438663,38040,36359,Low
Post_4313,YouTube,#Music,Reel,3685844,223830,55996,25133,Low
Post_4472,Twitter,#Education,Video,97529,279809,38158,27001,Medium
Post_3888,Instagram,#Gaming,Post,4540208,23381,72573,20823,High
Post_933,TikTok,#Challenge,Live Stream,1360958,488748,52814,21553,Low
Post_331,TikTok,#Comedy,Tweet,2092377,158177,72216,47525,High
Post_4053,Twitter,#Challenge,Live Stream,3922748,50348,92144,19648,Medium
Post_1961,YouTube,#Challenge,Shorts,2356676,78111,70417,5222,Low
Post_2793,TikTok,#Fitness,Post,3504067,17759,35751,7695,High
Post_4795,YouTube,#Education,Post,670841,327683,58507,42984,High
Post_807,Instagram,#Gaming,Reel,1230975,481442,80512,3147,Low
Post_4969,TikTok,#Music,Shorts,3910747,18623,78332,10429,High
Post_2494,Instagram,#Challenge,Live Stream,2827457,65941,46483,48418,Medium
Post_113,TikTok,#Education,Shorts,1402998,241244,56779,14849,High
Post_2774,Instagram,#Fitness,Reel,3634352,280654,38955,13864,Low
Post_686,YouTube,#Education,Video,1374677,479271,435,37576,Medium
Post_4810,Twitter,#Comedy,Live Stream,622120,133383,42152,32063,High
Post_4409,Twitter,#Gaming,Post,1282138,326018,62192,21252,Low
Post_3081,TikTok,#Tech,Video,2056875,483813,54265,10201,Low
Post_2498,Instagram,#Viral,Reel,493921,40363,16844,32469,Low
Post_1531,YouTube,#Music,Live Stream,2007848,280952,42850,13703,High
Post_1379,Instagram,#Education,Reel,3262393,454181,90442,5100,Low
Post_1815,Twitter,#Fitness,Post,4273890,457777,53428,36657,High
Post_3883,YouTube,#Fashion,Live Stream,3641903,445354,53037,37796,Medium
Post_1697,TikTok,#Fashion,Tweet,592935,98617,56477,11679,Medium
Post_4319,TikTok,#Music,Reel,4317598,276382,58474,10871,Low
Post_1801,YouTube,#Education,Live Stream,2152110,456511,79661,1371,High
Post_3198,Twitter,#Fashion,Post,939606,232692,8846,36166,High
Post_2567,TikTok,#Tech,Reel,1402768,385952,59599,23267,Low
Post_4344,Instagram,#Fitness,Live Stream,4487563,464720,58373,32131,Low
Post_3248,Twitter,#Education,Tweet,201981,55618,13695,20734,High
Post_3806,TikTok,#Music,Shorts,2316075,341056,63956,40502,Medium
Post_4903,Twitter,#Fitness,Reel,2940958,59927,59494,31869,High
Post_610,TikTok,#Education,Post,4094329,434249,5820,18517,Low
Post_2623,YouTube,#Dance,Post,4841341,357249,91745,20572,Low
Post_1770,Twitter,#Fashion,Live Stream,3241892,359553,36033,22903,High
Post_171,Instagram,#Music,Live Stream,1630617,435112,71742,49750,High
Post_4911,YouTube,#Tech,Post,1580454,491636,22277,27516,High
Post_1810,TikTok,#Fitness,Post,2282731,406474,94993,28457,High
Post_3804,Instagram,#Dance,Tweet,948825,374018,84000,27438,High
Post_4775,Twitter,#Gaming,Post,2968787,334782,75537,29581,Medium
Post_1586,TikTok,#Challenge,Tweet,543860,495293,51511,22273,High
Post_3761,Instagram,#Comedy,Reel,4337899,360339,90144,26248,Medium
Post_471,YouTube,#Tech,Tweet,4867109,249339,46801,20110,Medium
Post_1650,YouTube,#Fitness,Shorts,4841810,373052,32565,46187,Medium
Post_3428,TikTok,#Dance,Shorts,4673736,486676,75401,33083,Low
Post_424,Instagram,#Challenge,Live Stream,3592674,160629,8445,9171,Medium
Post_2239,YouTube,#Challenge,Post,940572,408240,54144,49611,Medium
Post_1226,Instagram,#Tech,Reel,2904623,210629,93645,25652,High
Post_712,Instagram,#Fashion,Live Stream,474320,437976,64949,13571,High
Post_2592,Twitter,#Fitness,Video,559570,479352,39884,22495,Medium
Post_4259,Twitter,#Education,Video,3140471,443708,64826,22130,High
Post_390,YouTube,#Education,Tweet,1392163,267737,59937,27304,Medium
Post_3550,TikTok,#Dance,Live Stream,4418286,148190,86796,12385,Low
Post_1704,TikTok,#Comedy,Post,28489,444994,57777,15240,High
Post_3315,TikTok,#Viral,Tweet,1331460,406251,21371,13908,High
Post_4503,Instagram,#Dance,Reel,399317,482528,46641,40719,Low
Post_1808,Instagram,#Education,Post,337040,430802,63240,5638,Low
Post_840,YouTube,#Fashion,Post,4356591,67603,24821,21031,Low
Post_3839,TikTok,#Fashion,Live Stream,2076350,109351,36430,20601,High
Post_2210,YouTube,#Education,Reel,4909844,224556,76869,28192,Medium
Post_1708,TikTok,#Viral,Shorts,881991,53251,64414,3514,Low
Post_4392,Instagram,#Fitness,Shorts,4608617,83329,8332,25349,Low
Post_3907,Twitter,#Gaming,Live Stream,971147,205361,74326,13930,Low
Post_2843,YouTube,#Fitness,Tweet,4516859,6718,93371,39835,Low
Post_203,YouTube,#Gaming,Live Stream,810296,77866,87591,41350,High
Post_3149,YouTube,#Fashion,Shorts,683404,125632,69396,42246,High
Post_2341,Twitter,#Fashion,Post,4395518,177243,14128,38308,Medium
Post_1832,Twitter,#Tech,Live Stream,3825393,449057,58906,5707,Low
Post_2991,TikTok,#Gaming,Post,2990444,150822,61460,24688,High
Post_4388,TikTok,#Fashion,Reel,4592642,5201,65853,17955,Medium
Post_1095,Twitter,#Comedy,Shorts,1340034,92561,43545,32024,Low
Post_2080,Instagram,#Tech,Video,4203091,443042,43058,13463,Medium
Post_1527,Twitter,#Gaming,Post,2532021,335223,14017,24606,Low
Post_276,Twitter,#Fitness,Video,4643597,200851,87149,35230,Low
Post_474,YouTube,#Comedy,Post,4874267,432865,34178,19828,High
Post_1975,YouTube,#Dance,Reel,624461,242045,53178,47610,High
Post_281,Twitter,#Comedy,Shorts,1165962,105888,48384,47511,High
Post_2006,Instagram,#Education,Reel,402877,176794,55741,16724,Medium
Post_4323,Twitter,#Music,Post,2726954,166440,92571,7667,Medium
Post_1629,TikTok,#Tech,Shorts,1451710,486379,30071,10948,High
Post_2976,Twitter,#Comedy,Reel,1748704,64651,65798,26367,High
Post_2778,Instagram,#Education,Shorts,4660917,108250,64438,46473,Low
Post_2808,YouTube,#Viral,Live Stream,2202632,334540,11889,34157,High
Post_4444,TikTok,#Comedy,Shorts,3219097,290198,90587,8704,Medium
Post_213,Twitter,#Comedy,Tweet,4336145,295452,2342,22411,Medium
Post_2436,YouTube,#Education,Shorts,730387,372363,3897,3722,Medium
Post_4729,YouTube,#Comedy,Shorts,1173127,487690,4447,38679,High
Post_2790,TikTok,#Music,Shorts,696436,342863,72320,35891,Low
Post_1653,TikTok,#Music,Video,3917058,443581,74974,25488,Medium
Post_366,Instagram,#Music,Tweet,1568970,253002,46733,33534,Medium
Post_2987,Twitter,#Fitness,Post,4150659,289961,32494,9385,Medium
Post_1990,Instagram,#Education,Reel,3076229,447588,97652,34103,Medium
Post_3725,YouTube,#Gaming,Video,2694418,415576,79914,6931,High
Post_3955,Twitter,#Fitness,Video,2832427,190157,12005,1268,Medium
Post_4537,Instagram,#Viral,Live Stream,4569333,417157,69945,1610,Low
Post_1266,TikTok,#Comedy,Video,1714956,137707,28180,47207,Medium
Post_1470,YouTube,#Gaming,Post,4400045,264695,92687,40287,Low
Post_3282,Twitter,#Dance,Post,2498626,195399,20484,14090,High
Post_3181,Twitter,#Comedy,Reel,1295631,384661,43128,25664,High
Post_3591,Instagram,#Dance,Post,2647054,41257,39244,9813,Medium
Post_3119,Instagram,#Fashion,Live Stream,4588344,458754,69225,2083,Medium
Post_2865,Instagram,#Viral,Reel,1831119,491782,86681,48075,High
Post_4644,Instagram,#Viral,Reel,2364901,441370,86968,28414,Medium
Post_3917,Instagram,#Music,Post,2397124,484304,78146,4295,Low
Post_3068,TikTok,#Tech,Reel,1720905,218906,90499,10677,High
Post_4286,TikTok,#Viral,Video,3490701,123912,8189,45049,Low
Post_926,Twitter,#Viral,Post,2012133,192947,29491,34692,High
Post_216,TikTok,#Fitness,Post,4497673,460735,96637,47633,Medium
Post_4715,Twitter,#Viral,Reel,1058662,43960,53826,44909,High
Post_2934,YouTube,#Comedy,Live Stream,1344792,449897,18592,42691,High
Post_2048,YouTube,#Challenge,Post,3577591,88612,19537,5632,Low
Post_1816,TikTok,#Education,Shorts,4524809,54594,90263,45323,Medium
Post_4054,TikTok,#Education,Video,4326820,253332,19538,26317,Low
Post_3722,YouTube,#Education,Live Stream,4010273,247450,19950,8264,High
Post_1312,TikTok,#Dance,Video,2010391,142135,17115,37585,Low
Post_4984,Instagram,#Education,Video,3012183,86188,26059,39519,Medium
Post_2750,Instagram,#Gaming,Shorts,2612014,187743,54867,13925,Medium
Post_1354,Twitter,#Dance,Reel,2825287,117638,95968,7429,High
Post_3451,TikTok,#Tech,Shorts,3437467,37438,49845,42965,Low
Post_1376,Instagram,#Fashion,Live Stream,323411,56058,33031,39409,High
Post_4105,Twitter,#Education,Live Stream,2440898,97022,53393,23879,High
Post_3175,TikTok,#Tech,Live Stream,431450,299277,88023,22378,Medium
Post_1182,Twitter,#Tech,Post,3036452,221744,11077,49900,High
Post_586,TikTok,#Dance,Shorts,3073948,220279,58403,13445,High
